#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.94270849227905273438 0.10000000149011611938 3.35937500000000000000 116.00000000000000000000 0.74736678600311279297 0.01809050142765045166 1.00002491474151611328 -2.50899457931518554688 -0.17916773259639739990 0.82329148054122924805 -2.53469228744506835938 -0.18088687956333160400
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.10729169845581054688 0.10000000149011611938 3.17187500000000000000 116.00000000000000000000 0.69922006130218505859 0.00599566986784338951 1.00002479553222656250 -2.25582814216613769531 -0.23046129941940307617 0.71080958843231201172 -2.18834114074707031250 -0.20645129680633544922
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.60104179382324218750 0.10000000149011611938 3.35937500000000000000 116.00000000000000000000 0.47423630952835083008 -0.02753359824419021606 1.00002443790435791016 -1.39678549766540527344 -0.13228747248649597168 0.47173804044723510742 -1.45230698585510253906 -0.16173009574413299561
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.27187490463256835938 0.10000000149011611938 3.45312500000000000000 116.00000000000000000000 0.60725259780883789062 -0.00227348227053880692 1.00002396106719970703 -1.79875564575195312500 -0.16893355548381805420 0.60431057214736938477 -1.86047196388244628906 -0.20312163233757019043
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.60104179382324218750 0.10000000149011611938 3.73437500000000000000 116.00000000000000000000 0.44910526275634765625 -0.02366008795797824860 1.00002372264862060547 -1.50257682800292968750 -0.19420446455478668213 0.47130796313285827637 -1.45099830627441406250 -0.16150538623332977295
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.27187490463256835938 0.10000000149011611938 3.82812500000000000000 116.00000000000000000000 0.58021950721740722656 0.00977689959108829498 1.00002348423004150391 -1.90598130226135253906 -0.23642341792583465576 0.60324549674987792969 -1.85720920562744140625 -0.20294645428657531738
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.84791660308837890625 0.10000000149011611938 3.87500000000000000000 116.00000000000000000000 0.36391600966453552246 -0.02854071371257305145 1.00002527236938476562 -1.26211881637573242188 -0.11825623363256454468 0.42170488834381103516 -1.29830348491668701172 -0.13451501727104187012
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.76562500000000000000 0.10000000149011611938 4.01562500000000000000 116.00000000000000000000 0.44263884425163269043 -0.02600002288818359375 1.00002551078796386719 -1.28779065608978271484 -0.10935021191835403442 0.43554833531379699707 -1.34091472625732421875 -0.14237213134765625000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.76562500000000000000 0.10000000149011611938 3.73437500000000000000 116.00000000000000000000 0.39530166983604431152 -0.02847795374691486359 1.00002515316009521484 -1.37462007999420166016 -0.16567388176918029785 0.43571895360946655273 -1.34144032001495361328 -0.14252577722072601318
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.27187490463256835938 0.10000000149011611938 4.48437500000000000000 116.00000000000000000000 0.60486990213394165039 0.02306354604661464691 1.00002491474151611328 -1.89260840415954589844 -0.23311097919940948486 0.60229754447937011719 -1.85428285598754882812 -0.20291063189506530762
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.10729169845581054688 0.10000000149011611938 4.48437500000000000000 116.00000000000000000000 0.72749948501586914062 0.02138843387365341187 1.00002419948577880859 -2.21029925346374511719 -0.22770105302333831787 0.70864349603652954102 -2.18166565895080566406 -0.20680171251296997070
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.09479188919067382812 0.10000000149011611938 4.48437500000000000000 116.00000000000000000000 0.32085275650024414062 -0.02726290374994277954 1.00002491474151611328 -1.17520093917846679688 -0.10789464414119720459 0.38812440633773803711 -1.19495844841003417969 -0.11536362022161483765
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.43645811080932617188 0.10000000149011611938 4.67187500000000000000 116.00000000000000000000 0.46145921945571899414 0.02202401868999004364 1.00002360343933105469 -1.58160722255706787109 -0.17159368097782135010 0.52261805534362792969 -1.60891854763031005859 -0.18331223726272583008
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.43645811080932617188 0.10000000149011611938 4.85937500000000000000 116.00000000000000000000 0.55581581592559814453 0.02403901517391204834 1.00002372264862060547 -1.58124029636383056641 -0.15532702207565307617 0.52253663539886474609 -1.60865914821624755859 -0.18335394561290740967
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.60104179382324218750 0.10000000149011611938 5.60937500000000000000 116.00000000000000000000 0.51439976692199707031 0.02219870127737522125 1.00002491474151611328 -1.44460260868072509766 -0.15362991392612457275 0.46956756711006164551 -1.44558596611022949219 -0.16117395460605621338
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.76562500000000000000 0.10000000149011611938 5.60937500000000000000 116.00000000000000000000 0.49169617891311645508 0.02476369775831699371 1.00002360343933105469 -1.34436428546905517578 -0.14201201498508453369 0.43408286571502685547 -1.33634114265441894531 -0.14204621315002441406
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.75312519073486328125 0.10000000149011611938 5.60937500000000000000 116.00000000000000000000 0.30544951558113098145 -0.02308064885437488556 1.00002598762512207031 -1.03840410709381103516 -0.11025433987379074097 0.32791000604629516602 -1.00953626632690429688 -0.08394900709390640259
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.10729169845581054688 0.10000000149011611938 5.98437500000000000000 116.00000000000000000000 0.70897990465164184570 -0.00045160198351368308 1.00002419948577880859 -2.17927813529968261719 -0.20755496621131896973 0.70828402042388916016 -2.18056488037109375000 -0.20719015598297119141
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.42395830154418945312 0.10000000149011611938 6.35937500000000000000 116.00000000000000000000 0.35027134418487548828 0.01979956962168216705 1.00002586841583251953 -1.11658465862274169922 -0.12585642933845520020 0.35351827740669250488 -1.08839094638824462891 -0.09709935635328292847
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.50624990463256835938 0.10000000149011611938 6.87500000000000000000 116.00000000000000000000 0.39052248001098632812 0.02014859952032566071 1.00002515316009521484 -1.07040476799011230469 -0.09341660887002944946 0.34642162919044494629 -1.06644701957702636719 -0.09351855516433715820
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
7.42395830154418945312 0.10000000149011611938 6.73437500000000000000 116.00000000000000000000 0.36444008350372314453 0.02052116580307483673 1.00002562999725341797 -1.06928002834320068359 -0.07490345090627670288 0.35353073477745056152 -1.08836936950683593750 -0.09716764837503433228
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.53125000000000000000 0.10000000149011611938 0.87500000000000000000 116.00000000000000000000 0.99506562948226928711 -0.00516542885452508926 1.00002372264862060547 -3.03926062583923339844 -0.00208038999699056149 0.97749716043472290039 -3.00940752029418945312 -0.00962019525468349457
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.69583320617675781250 0.10000000149011611938 0.96875000000000000000 116.00000000000000000000 0.97954976558685302734 -0.01958623528480529785 1.00002562999725341797 -2.99216365814208984375 -0.05803942307829856873 0.94425779581069946289 -2.90705108642578125000 -0.08774350583553314209
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.77812480926513671875 0.10000000149011611938 0.92187500000000000000 116.00000000000000000000 0.96873009204864501953 -0.02651052176952362061 1.00002419948577880859 -2.88333058357238769531 -0.10610069334506988525 0.91283380985260009766 -2.81029152870178222656 -0.12354674190282821655
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.77812480926513671875 0.10000000149011611938 0.82812500000000000000 116.00000000000000000000 0.93589371442794799805 -0.02542766928672790527 1.00002408027648925781 -2.77044010162353515625 -0.13323813676834106445 0.91260242462158203125 -2.80958533287048339844 -0.12354238331317901611
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.44895839691162109375 0.10000000149011611938 0.73437500000000000000 116.00000000000000000000 0.98681747913360595703 0.00014869857113808393 1.00002372264862060547 -3.02233004570007324219 -0.00476150121539831161 0.98209565877914428711 -3.02354383468627929688 0.02955256029963493347
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.69583320617675781250 0.10000000149011611938 0.59375000000000000000 116.00000000000000000000 0.91008430719375610352 -0.01698223687708377838 1.00002300739288330078 -2.85285902023315429688 -0.11331333220005035400 0.94339615106582641602 -2.90439724922180175781 -0.08759338408708572388
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.53125000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.97539889812469482422 -0.00500250142067670822 1.00002467632293701172 -3.01222085952758789062 -0.00242479587905108929 0.97691917419433593750 -3.00760412216186523438 -0.00936675723642110825
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.27187490463256835938 0.10000000149011611938 0.82812500000000000000 116.00000000000000000000 0.61624723672866821289 -0.03101771138608455658 1.00002408027648925781 -1.79573357105255126953 -0.20102025568485260010 0.60465204715728759766 -1.86150121688842773438 -0.20198376476764678955
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.18958330154418945312 0.10000000149011611938 0.87500000000000000000 116.00000000000000000000 0.69935554265975952148 -0.03565074503421783447 1.00002372264862060547 -2.00571179389953613281 -0.20895442366600036621 0.65481936931610107422 -2.01594734191894531250 -0.20622636377811431885
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.18958330154418945312 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.63924878835678100586 -0.03362276032567024231 1.00002479553222656250 -2.05880141258239746094 -0.20789188146591186523 0.65429097414016723633 -2.01434826850891113281 -0.20622898638248443604
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.61354160308837890625 0.10000000149011611938 1.29687500000000000000 116.00000000000000000000 0.94070112705230712891 -0.01631095632910728455 1.00002372264862060547 -2.91685938835144042969 -0.07754910737276077271 0.96588581800460815430 -2.97363042831420898438 -0.04919540509581565857
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
5.61354160308837890625 0.10000000149011611938 1.20312500000000000000 116.00000000000000000000 0.94122427701950073242 -0.01480662543326616287 1.00002503395080566406 -2.94748854637145996094 -0.05460762605071067810 0.96577972173690795898 -2.97331857681274414062 -0.04921383038163185120
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>
6.27187490463256835938 0.10000000149011611938 1.20312500000000000000 116.00000000000000000000 0.55418241024017333984 -0.03260083869099617004 1.00002419948577880859 -1.87751388549804687500 -0.20066010951995849609 0.60501289367675781250 -1.86261999607086181641 -0.20195473730564117432
