#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49275842308998107910 -0.00016961849178187549 0.59905272722244262695 -6.22385406494140625000 -0.19856771826744079590 0.73872268199920654297 -2.91493439674377441406 -0.17822304368019104004 -0.02679203466655727048 23.69607543945312500000 -0.00016961849178187549
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49388244748115539551 -0.00016977725317701697 0.59885942935943603516 -6.22516727447509765625 -0.19890311360359191895 0.73870295286178588867 -2.91489338874816894531 -0.17822784185409545898 -0.03897206510929849405 23.70609283447265625000 -0.00016977725317701697
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49498015642166137695 -0.00017000816296786070 0.59868007898330688477 -6.22640848159790039062 -0.19923797249794006348 0.73868399858474731445 -2.91485261917114257812 -0.17823265492916107178 -0.05118091323706639578 23.71611022949218750000 -0.00017000816296786070
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49605533480644226074 -0.00017031135212164372 0.59852254390716552734 -6.22758960723876953125 -0.19957162439823150635 0.73866581916809082031 -2.91481184959411621094 -0.17823745310306549072 -0.06340962485463967624 23.72612762451171875000 -0.00017031135212164372
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49710613489151000977 -0.00017068689339794219 0.59837758541107177734 -6.22872734069824218750 -0.19990299642086029053 0.73864853382110595703 -2.91477155685424804688 -0.17824225127696990967 -0.07564872167668960923 23.73614501953125000000 -0.00017068689339794219
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49813497066497802734 -0.00017113475769292563 0.59825134277343750000 -6.22974252700805664062 -0.20022825896739959717 0.73863196372985839844 -2.91473126411437988281 -0.17824703454971313477 -0.08788739849604522425 23.74616241455078125000 -0.00017113475769292563
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.49914506077766418457 -0.00017165498866233975 0.59815174341201782227 -6.23067808151245117188 -0.20054924488067626953 0.73861622810363769531 -2.91469144821166992188 -0.17825181782245635986 -0.10012084108948099415 23.75617980957031250000 -0.00017165498866233975
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50013625621795654297 -0.00017224746989086270 0.59807187318801879883 -6.23150300979614257812 -0.20086117088794708252 0.73860138654708862305 -2.91465163230895996094 -0.17825657129287719727 -0.11233815467583116443 23.76619720458984375000 -0.00017224746989086270
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50110995769500732422 -0.00017291214317083359 0.59800577163696289062 -6.23220109939575195312 -0.20116603374481201172 0.73858726024627685547 -2.91461229324340820312 -0.17826130986213684082 -0.12453068151756241377 23.77621459960937500000 -0.00017291214317083359
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50206810235977172852 -0.00017364881932735443 0.59797024726867675781 -6.23277378082275390625 -0.20146065950393676758 0.73857396841049194336 -2.91457343101501464844 -0.17826601862907409668 -0.13669004253809383109 23.78623199462890625000 -0.00017364881932735443
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50301659107208251953 -0.00017445728008169681 0.59795522689819335938 -6.23322248458862304688 -0.20174540579319000244 0.73856151103973388672 -2.91453480720520019531 -0.17827069759368896484 -0.14880921968806573585 23.79624938964843750000 -0.00017445728008169681
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50395244359970092773 -0.00017533729260321707 0.59796363115310668945 -6.23352384567260742188 -0.20201943814754486084 0.73854982852935791016 -2.91449689865112304688 -0.17827534675598144531 -0.16087710123177889621 23.80626678466796875000 -0.00017533729260321707
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50487941503524780273 -0.00017628856585361063 0.59799528121948242188 -6.23366832733154296875 -0.20228138566017150879 0.73853898048400878906 -2.91445922851562500000 -0.17827993631362915039 -0.17289009423841222857 23.81628417968750000000 -0.00017628856585361063
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50580054521560668945 -0.00017731073603499681 0.59805244207382202148 -6.23368167877197265625 -0.20253129303455352783 0.73852890729904174805 -2.91442227363586425781 -0.17828449606895446777 -0.18483922196760083079 23.82630157470703125000 -0.00017731073603499681
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50671529769897460938 -0.00017840343934949487 0.59813469648361206055 -6.23352861404418945312 -0.20277072489261627197 0.73851966857910156250 -2.91438555717468261719 -0.17828901112079620361 -0.19671625196489139764 23.83631896972656250000 -0.00017840343934949487
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50762778520584106445 -0.00017956621013581753 0.59823811054229736328 -6.23323822021484375000 -0.20299674570560455322 0.73851126432418823242 -2.91434955596923828125 -0.17829348146915435791 -0.20851483761462161204 23.84633636474609375000 -0.00017956621013581753
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50853854417800903320 -0.00018079861183650792 0.59836435317993164062 -6.23279809951782226562 -0.20321166515350341797 0.73850357532501220703 -2.91431403160095214844 -0.17829789221286773682 -0.22022748131651107006 23.85635375976562500000 -0.00018079861183650792
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.50945109128952026367 -0.00018210006237495691 0.59852135181427001953 -6.23221111297607421875 -0.20341517031192779541 0.73849678039550781250 -2.91427898406982421875 -0.17830224335193634033 -0.23184638876118121575 23.86637115478515625000 -0.00018210006237495691
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51036620140075683594 -0.00018347002333030105 0.59869861602783203125 -6.23145818710327148438 -0.20360635221004486084 0.73849070072174072266 -2.91424465179443359375 -0.17830653488636016846 -0.24336800943383554707 23.87638854980468750000 -0.00018347002333030105
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51127976179122924805 -0.00018490783986635506 0.59890079498291015625 -6.23056745529174804688 -0.20378604531288146973 0.73848551511764526367 -2.91421103477478027344 -0.17831075191497802734 -0.25478122847724832267 23.88640594482421875000 -0.00018490783986635506
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51219969987869262695 -0.00018641288625076413 0.59912556409835815430 -6.22956895828247070312 -0.20395557582378387451 0.73848104476928710938 -2.91417813301086425781 -0.17831490933895111084 -0.26608262275599320335 23.89642333984375000000 -0.00018641288625076413
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51312243938446044922 -0.00018798437668010592 0.59937500953674316406 -6.22840356826782226562 -0.20411479473114013672 0.73847740888595581055 -2.91414570808410644531 -0.17831899225711822510 -0.27726326339737200621 23.90644073486328125000 -0.00018798437668010592
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51404964923858642578 -0.00018962159811053425 0.59964525699615478516 -6.22712945938110351562 -0.20426432788372039795 0.73847454786300659180 -2.91411423683166503906 -0.17832300066947937012 -0.28831690815000843298 23.91645812988281250000 -0.00018962159811053425
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51498103141784667969 -0.00019132370653096586 0.59993863105773925781 -6.22572994232177734375 -0.20440381765365600586 0.73847246170043945312 -2.91408348083496093750 -0.17832691967487335205 -0.29923475745824451577 23.92647552490234375000 -0.00019132370653096586
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51591944694519042969 -0.00019308985793031752 0.60025197267532348633 -6.22423744201660156250 -0.20453585684299468994 0.73847121000289916992 -2.91405320167541503906 -0.17833076417446136475 -0.31001475914624954111 23.93649291992187500000 -0.00019308985793031752
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51686096191406250000 -0.00019491913553792983 0.60058754682540893555 -6.22260570526123046875 -0.20465929806232452393 0.73847067356109619141 -2.91402387619018554688 -0.17833451926708221436 -0.32064607715361015394 23.94651031494140625000 -0.00019491913553792983
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51780688762664794922 -0.00019681060803122818 0.60093933343887329102 -6.22090196609497070312 -0.20477634668350219727 0.73847097158432006836 -2.91399550437927246094 -0.17833818495273590088 -0.33112260578676566691 23.95652770996093750000 -0.00019681060803122818
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51875674724578857422 -0.00019876327132806182 0.60131329298019409180 -6.21909713745117187500 -0.20488570630550384521 0.73847204446792602539 -2.91396784782409667969 -0.17834176123142242432 -0.34143722688821992461 23.96654510498046875000 -0.00019876327132806182
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t    Asin
7.80000019073486328125 0.10000000149011611938 2.45499992370605468750 116.00000000000000000000 0.51970940828323364258 -0.00020077606313861907 0.60170513391494750977 -6.21722841262817382812 -0.20499068498611450195 0.73847383260726928711 -2.91394114494323730469 -0.17834523320198059082 -0.35158095131522193455 23.97656250000000000000 -0.00020077606313861907
