#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73928871656308958737 0.00012570044279549105 0.99999999999909006121 -2.98273783505789369386 -0.19379415636266653089 0.80823307470776351025 -2.84129015849486821210 -0.17287171762403766295 0.64305558777245408475 6.26114999999207721970
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73691561961053064778 0.00013045429956715410 0.99999999999908750770 -2.98320775521215475479 -0.19417404599012613731 0.80811876478132738111 -2.84151759387558255909 -0.17290585890456061646 0.62152359022694192436 6.27119999999205379737
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73449167621681754614 0.00013500926187159882 0.99999999999908961712 -2.98357449632291737984 -0.19452994760899197657 0.80800094195875760139 -2.84174488742347985948 -0.17294046018153458322 0.59844837408340623153 6.28124999999203037504
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.73202348849572729250 0.00013935466009104417 0.99999999999909094939 -2.98383713914882697793 -0.19486111118380694540 0.80787955245002462945 -2.84197187352089963852 -0.17297547972717772224 0.57391064320587237280 6.29129999999200695271
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72951774620017473261 0.00014348055853689398 0.99999999999909094939 -2.98399504650671820727 -0.19516685598895622267 0.80775455347834257402 -2.84219838659275314541 -0.17301087499477604825 0.54799431658355246544 6.30134999999198353038
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72698120888216377633 0.00014737777171886597 0.99999999999908872894 -2.98404786367707020034 -0.19544657019276781562 0.80762591330349142726 -2.84242426155596827897 -0.17304660273490288236 0.52078610507845746191 6.31139999999196010805
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72442068880775323247 0.00015103787713369423 0.99999999999908906201 -2.98399551808907670392 -0.19569971019090909303 0.80749361121775897754 -2.84264933426413834994 -0.17308261910946828865 0.49237509098131115870 6.32144999999193668572
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.72184303456061960080 0.00015445322465626883 0.99999999999909250370 -2.98383821832202000834 -0.19592579969660756101 0.80735763751590183812 -2.84287344194634927774 -0.17311887980323589775 0.46285231315851832479 6.33149999999191326339
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71925511523312268825 0.00015761694263563547 0.99999999999908939508 -2.98357645245613856133 -0.19612442859250034388 0.80721799344034173007 -2.84309642363921311059 -0.17315534013245839629 0.43231036040479403626 6.34154999999188984106
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71666380507696914037 0.00016052294081628007 0.99999999999909194859 -2.98321098580106847109 -0.19629525154857505043 0.80707469110259821843 -2.84331812061120414725 -0.17319195515029259247 0.40084297545338465341 6.35159999999186641872
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71407596846764209708 0.00016316591022163274 0.99999999999908928405 -2.98274285802402694401 -0.19643798641314344500 0.80692775338171540689 -2.84353837677842458120 -0.17322867974867198204 0.36854467193835044325 6.36164999999184299639
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.71149844502905124077 0.00016554132015180479 0.99999999999908806281 -2.98217337969325324565 -0.19655241238898382705 0.80677721380018752040 -2.84375703911098742793 -0.17326546875633666578 0.33551036645119597379 6.37169999999181957406
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70893803476735417490 0.00016764541246125535 0.99999999999909006121 -2.98150412824628485708 -0.19663836801457706960 0.80662311637764572136 -2.84397395802920094354 -0.17330227703275649653 0.30183502768287645557 6.38174999999179615173
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70640148307552430573 0.00016947519329436867 0.99999999999909039428 -2.98073694338600070353 -0.19669574898018984954 0.80646551546234523933 -2.84418898778877160538 -0.17333905955773312724 0.26761334448826151755 6.39179999999177272940
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70389546549179105028 0.00017102842246776088 0.99999999999908839587 -2.97987392190253652657 -0.19672450581974812445 0.80630447554031026147 -2.84440198685424938674 -0.17337577151653396634 0.23293941454737471242 6.40184999999174930707
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.70142657212424930346 0.00017230360069744202 0.99999999999909316983 -2.97891741191466730143 -0.19672464153120738928 0.80614007102185869513 -2.84461281825992484684 -0.17341236838049517432 0.19790645512059892863 6.41189999999172588474
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69900129168862623619 0.00017329995487660367 0.99999999999909083837 -2.97787000652157196612 -0.19669620918940369791 0.80597238600514842233 -2.84482134995740532091 -0.17344880598313255904 0.16260653719898687797 6.42194999999170246241
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69662599514450251892 0.00017401742161563460 0.99999999999908839587 -2.97673453685468869523 -0.19663930962515704937 0.80580151401636734843 -2.84502745514906241198 -0.17348504059191305338 0.12713034413110202436 6.43199999999167904008
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69430691895473539699 0.00017445662925981615 0.99999999999909028325 -2.97551406451925037899 -0.19655408925184544855 0.80562755772623795281 -2.84523101260657185207 -0.17352102897596538567 0.09156695556329320917 6.44204999999165561775
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.69205014803166287063 0.00017461887860184736 0.99999999999908928405 -2.97421187341771187107 -0.19644073812467399698 0.80545062864260508206 -2.84543190697372683218 -0.17355672847013706162 0.05600365725966905545 6.45209999999163219542
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68986159846962791242 0.00017450612250575052 0.99999999999908995019 -2.97283146094990557984 -0.19629948831795421271 0.80527084677903582044 -2.84563002905274053944 -0.17359209703593281304 0.02052577707426285827 6.46214999999160877309
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68774700019525114580 0.00017412094465568836 0.99999999999908861792 -2.97137652859050360732 -0.19613061270123727242 0.80508834029956810596 -2.84582527607324298202 -0.17362709331998801843 -0.01478345296631046121 6.47219999999158535076
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68571187969321922839 0.00017346653763771939 0.99999999999908995019 -2.96985097184925761482 -0.19593442418602952104 0.80490324513998123823 -2.84601755194320604758 -0.17366167671083446167 -0.04984300883920262520 6.48224999999156192843
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68376154298552438426 0.00017254668055450341 0.99999999999908961712 -2.96825886962741014585 -0.19571127550104461257 0.80471570460624086696 -2.84620676748105738696 -0.17369580739479509313 -0.08457416166575844330 6.49229999999153850609
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68190105905536502195 0.00017136571636249863 0.99999999999909117143 -2.96660447299024454537 -0.19546155953608387867 0.80452586895105071552 -2.84639284062828279431 -0.17372944641189619341 -0.11890054085514956128 6.50234999999151508376
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.68013524391343949116 0.00016992852910837080 0.99999999999908861792 -2.96489219338426757133 -0.19518571027314962629 0.80433389492974227686 -2.84657569664187493075 -0.17376255571270379785 -0.15274817461551484787 6.51239999999149166143
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67846864550379726300 0.00016824052122634223 0.99999999999909094939 -2.96312659033472503012 -0.19488420429951619495 0.80413994533701982359 -2.84675526826604086139 -0.17379509821696981220 -0.18604550950317405578 6.52244999999146823910
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67690552963933359187 0.00016630759104128314 0.99999999999909372494 -2.96131235866733177886 -0.19455756287204226118 0.80394418852635274320 -2.84693149588266392058 -0.17382703787491707303 -0.21872341096060554655 6.53249999999144481677
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67544986714356458624 0.00016413611060378283 0.99999999999908972814 -2.95945431530477609527 -0.19420635447657588757 0.80374679791405523321 -2.84710432764009313544 -0.17385833973189454560 -0.25071514703874042684 6.54254999999142139444
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67410532235623921160 0.00016173290396357702 0.99999999999908784076 -2.95755738569514470271 -0.19383119780189705939 0.80354795147031188307 -2.84727371955992847319 -0.17388896999700134693 -0.28195635770307136969 6.55259999999139797211
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>  A_{inst}  t
7.79999999999999982236 0.10000000000000000555 5.09999999999999964473 116.00000000000000000000 0.67287524313596380754 0.00015910522596693092 0.99999999999908939508 -2.95562658993476468083 -0.19343276502578155007 0.80334783119958130815 -2.84743963562157409442 -0.17391889611611471844 -0.31238501227913184621 6.56264999999137454978
